Date,Title,positive_score,negative_score,neutral_score,prediction
2019-07-22,Apple hires Tesla car interior engineer,0.1050771549,0.0160271786,0.8788956404,neutral
2019-07-22,"Apple, Intel in advanced talks over modem business - WSJ",0.0575884208,0.0200891178,0.9223225117,neutral
2019-07-23,Apple wants Mac Pro tariff exclusion,0.1081783846,0.0103122965,0.881509304,neutral
2019-07-23,App Store appears to favor Apple - WSJ,0.4043655396,0.0511453114,0.5444891453,neutral
2019-07-23,Justice Dept. launches broad new antitrust probe into big tech (updated),0.0244005751,0.0913067907,0.8842926621,neutral
2019-07-24,Evercore inches Apple higher before earnings,0.749623239,0.1476054043,0.1027713344,positive
2019-07-25,Suppliers expecting 75M iPhones in H2 - Bloomberg,0.5758683085,0.0139968963,0.4101348221,positive
2019-07-26,"No tariff waivers for Apple, tweets Trump",0.0608471259,0.0484818667,0.8906709552,neutral
2019-07-26,Siri sends sensitive recordings to subcontractors - report,0.024866296,0.0268377531,0.9482959509,neutral
2019-07-26,Trump wants Apple to build U.S. plants,0.4288548827,0.0088039851,0.5623411536,neutral
2019-07-29,Apple offering three 5G iPhones in 2020 - analyst,0.1490767449,0.0090247598,0.8418984413,neutral
2019-07-29,Apple Q3 Earnings Preview,0.0559502095,0.0767711028,0.8672786355,neutral
2019-07-30,"Pixel 4 gesture controls, Apple laser sensors",0.0571295694,0.01514195,0.9277284741,neutral
2019-07-30,Apple hires former Valve VR engineer,0.0739891678,0.057735689,0.8682751656,neutral
2019-07-30,What the Street expects from Apple's Q3,0.0494993478,0.0217414889,0.9287592173,neutral
2019-07-30,"Apple EPS beats by $0.08, beats on revenue",0.4126048982,0.0378807932,0.5495142937,neutral
2019-07-30,Apple declares $0.77 dividend,0.0326003693,0.0645328611,0.9028667212,neutral
2019-07-30,"Apple +2.8% on Q3 beats, upside revenue view",0.4427082241,0.3436931372,0.2135986686,positive
2019-07-30,Apple net cash totals $102B; keeping Mac Pro in U.S.,0.9316982627,0.0149086276,0.0533930324,positive
2019-07-31,Big Tech partners with healthcare giants,0.1095175445,0.0125938337,0.8778885603,neutral
2019-07-31,Analysts lift Apple targets after earnings,0.1606397331,0.3701149225,0.4692453444,neutral
2019-08-02,"Greater transparency practices for Siri, Assistant",0.2727890611,0.0085158031,0.7186951041,neutral
2019-08-02,FTC investigating Apple-Amazon deal's seller impact - report,0.0233624019,0.4846901596,0.4919474423,neutral
2019-08-04,Apple Card won't allow crypto purchases,0.0290567707,0.0291026626,0.941840589,neutral
2019-08-05,"Apple, semis slide as trade war weakens yuan",0.0139440391,0.9594622254,0.026593769,negative
2019-08-05,Apple can absorb tariff costs - top analyst,0.5903334618,0.0096111111,0.4000554681,positive
2019-08-06,Apple probed over pressure on parts makers - Mainichi,0.0123573504,0.9405909777,0.0470517389,negative
2019-08-06,Apple's Cards soft launch; subsidiary rebrands,0.1482950002,0.0174453929,0.8342596292,neutral
2019-08-07,Bull outlines Apple's reacceleration in July,0.0218704883,0.1450812519,0.8330482841,neutral
2019-08-08,Apple probed for unfair competition in Russia,0.0306208264,0.8793926239,0.0899865404,negative
2019-08-08,Facebook testing resale of subscription VOD,0.1305348575,0.0120654032,0.8573997617,neutral
2019-08-12,Apple loses ground to Samsung in Europe,0.0423353538,0.9151418209,0.0425228514,negative
2019-08-13,"Semis, Apple gain on tariff news",0.7076115012,0.1486496776,0.1437387913,positive
2019-08-13,"Spotify, Apple nearing Siri truce?",0.3588148654,0.0562652014,0.5849199295,neutral
2019-08-13,"AirPods, Apple Watch won't get tariff extension",0.0763652101,0.0273100249,0.8963248134,neutral
2019-08-14,"Tariff delay mutes Apple impact, says BofAML",0.0518252775,0.5367306471,0.4114440978,negative
2019-08-15,Apple updates U.S. job footprint,0.0290778037,0.5016980767,0.4692240953,negative
2019-08-16,JPMorgan sees tariffs hurting S&P 500 earnings in 2020,0.0099615064,0.9720393419,0.0179991256,negative
2019-08-16,Apple bull touts wearables growth driver,0.5988057852,0.0188975502,0.3822966814,positive
2019-08-16,Apple's EU tax bill appeal starts soon,0.121949777,0.0175155085,0.8605347276,neutral
2019-08-16,"Apple's privacy rules stifle competition, say developers",0.0583777875,0.114405103,0.8272170424,neutral
2019-08-19,Apple CEO makes 'good case' against tariffs - Trump,0.2426468432,0.0241513699,0.7332017422,neutral
2019-08-19,Apple Arcade will cost $5 per month?,0.0363055803,0.0304324329,0.9332620502,neutral
2019-08-19,Microsoft hires former Siri boss - The Information,0.0296080746,0.1271168739,0.8432750106,neutral
2019-08-19,State AGs ready their own tech antitrust probe - WSJ,0.0325748138,0.036169868,0.931255281,neutral
2019-08-19,Apple's streaming spending races past $6B - FT,0.7451268435,0.1093994826,0.1454737335,positive
2019-08-19,"Apple TV Plus targets $9.99 price, November launch - Bloomberg",0.0669829622,0.0131089259,0.9199081063,neutral
2019-08-20,Apple Card launches for U.S. customers,0.1563308388,0.0144695472,0.8291996121,neutral
2019-08-20,"Apple's health team faces tension, exits - CNBC",0.0385430716,0.5663139224,0.3951430023,negative
2019-08-20,Justice Department assisting state AG tech probe,0.0361099094,0.2129209042,0.7509691715,neutral
2019-08-21,Apple needs millions of TV+ subs - Cowen,0.084678784,0.0103708347,0.9049504399,neutral
2019-08-21,Apple Card not a threat to competitors - analysts,0.040592283,0.0364285,0.922979176,neutral
2019-08-22,Apple launching Pro iPhones this fall - Bloomberg,0.2597252727,0.0099901948,0.730284512,neutral
2019-08-23,LG Display starts OLED production for iPhone,0.2146735191,0.0207991078,0.7645273209,neutral
2019-08-23,"Apple, chip stocks take a beating after China tariffs, Trump tough talk",0.2785960734,0.3081466556,0.4132572412,neutral
2019-08-26,"Apple's ability to navigate tariffs underappreciated, J.P. Morgan analyst says",0.0221605971,0.9475400448,0.0302993488,negative
2019-08-26,Apple shelves 'Walkie-Talkie' phone project - report,0.0383060686,0.0216633324,0.9400305748,neutral
2019-08-28,Apple suspends Siri-listening contractors,0.0133866621,0.7985507846,0.1880625486,negative
2019-08-28,Apple starting online sales in India - Bloomberg,0.2050506473,0.0109071732,0.78404212,neutral
2019-08-28,Apple suppliers still rely on China - Reuters,0.0463161953,0.0269668214,0.9267169833,neutral
2019-08-29,Nomura cuts Apple estimate on iPhone uncertainty,0.0279515348,0.8335123062,0.1385361105,negative
2019-08-29,Apple expands independent repair program,0.1443135142,0.0216490496,0.8340374231,neutral
2019-08-29,"Apple sets Sept. 10 event, likely for new iPhones",0.0357521772,0.0325907618,0.9316571355,neutral
2019-08-30,Google researchers found mass iPhone hack attempt,0.0221174899,0.8005577922,0.177324757,negative
2019-09-03,Apple EPS could take $0.20+ tariff hit - Longbow,0.049515143,0.1568912119,0.7935935855,neutral
2019-09-04,Apple planning new iPhone SE - Nikkei,0.0857976377,0.0188389793,0.8953634501,neutral
2019-09-04,Apple returns to bond market (update),0.0876623243,0.0227760114,0.8895616531,neutral
2019-09-05,Apple testing in-display fingerprint ID - Bloomberg,0.0238073878,0.0360524021,0.9401402473,neutral
2019-09-05,Piper survey shows strong 5G iPhone interest,0.9367724657,0.0096333306,0.053594213,positive
2019-09-06,Q4 App Store growth outperforming - Morgan Stanley,0.4907612801,0.4098709822,0.0993677303,positive
2019-09-09,Apple broke Chinese labor laws,0.0323410667,0.8028008938,0.1648579836,negative
2019-09-09,Apple changes App Store amid antitrust scrutiny,0.0130167659,0.8677885532,0.119194679,negative
2019-09-10,What to expect at Apple's fall event,0.0243636426,0.1481741518,0.8274621964,neutral
2019-09-10,Apple bear cuts target on cycle weakness,0.1271771044,0.3486591578,0.524163723,neutral
2019-09-10,New iPhones won't have two-way charging - analyst,0.0620746948,0.0139024081,0.924022913,neutral
2019-09-10,"Apple launches iPhone 11, Pro, and Pro Max",0.1671845764,0.0229125433,0.8099029064,neutral
2019-09-11,New iPhones sees tepid response in Asia,0.0385591611,0.9390969872,0.0223438106,negative
2019-09-11,Analysts praise Apple TV+ pricing,0.9039071202,0.0141017446,0.0819910616,positive
2019-09-13,Goldman cuts Apple on TV+ trial,0.0356645919,0.6701907516,0.2941446304,negative
2019-09-13,Abrams spurned Apple for less money with Warner - report,0.0721933544,0.7776873112,0.150119409,negative
2019-09-13,Apple bear sees weak iPhone 11 demand,0.0158708598,0.9558795691,0.0282496512,negative
2019-09-13,Apple denies Goldman's TV+ claims,0.0669279695,0.212577194,0.7204948664,neutral
2019-09-13,Disney's Iger leaves Apple board,0.0206304416,0.6573395133,0.3220300674,negative
2019-09-16,Apple in court over Irish tax bill,0.0409235917,0.8461563587,0.1129199564,negative
2019-09-17,EU tax order 'defies common sense' - Apple,0.026425397,0.5608912706,0.4126833081,negative
2019-09-18,Apple iPhone 11 pre-orders show strength,0.3178836703,0.108917594,0.5731987357,neutral
2019-09-18,Apple continues EU tax appeal,0.1321450025,0.0213785004,0.8464764357,neutral
2019-09-18,Apple losing VP of communications,0.0367471538,0.0415000506,0.9217528105,neutral
2019-09-19,What to expect as iOS 13 gets released,0.0318316296,0.0257059671,0.9424623847,neutral
2019-09-20,Apple's iPhone 11 goes on sale,0.0755351856,0.018983854,0.9054809213,neutral
2019-09-20,Apple gets tariff exclusion on some Mac Pro parts - Bloomberg,0.2614258528,0.0186559465,0.7199181914,neutral
2019-09-23,Google launches Play Pass to rival Apple Arcade,0.401484251,0.0137733826,0.5847423673,neutral
2019-09-23,Mac Pro production staying in US,0.3601501286,0.0591044463,0.580745399,neutral
2019-09-24,Big court rulings out of Europe (updated),0.0411914662,0.1163763776,0.8424322009,neutral
2019-09-24,Apple iPad shipments start tomorrow,0.0378383808,0.0287725516,0.933389008,neutral
2019-09-25,"Amazon launches new Echos, Studio, and Buds",0.1652185023,0.011643135,0.8231383562,neutral
2019-09-26,Top analyst questions Apple's valuation,0.1100797877,0.1273127347,0.7626075149,neutral
2019-09-26,Apple iPhone 11 seeing 'decent' demand - UBS,0.9467055202,0.0188339464,0.0344604701,positive
2019-09-27,Apple bringing original films to theaters - WSJ,0.1348885298,0.0089158975,0.856195569,neutral
2019-09-27,Google to preinstall YouTube Music on newer Android devices,0.1213616133,0.0098159006,0.868822515,neutral
2019-09-27,Apple hires AstraZeneca exec,0.0824340135,0.0263455007,0.8912205696,neutral
2019-09-30,Apple's 2020 iPhone could drive growth - JPMorgan,0.7349008322,0.0093658175,0.2557333708,positive
2019-09-30,"Apple's mini LED switch benefits LG, says analyst",0.9098707438,0.0093468679,0.0807823241,positive
2019-10-01,Analysts see soft iPhone 11 demand,0.4343367517,0.3433918059,0.2222714424,positive
2019-10-02,Apple easing third-party app restrictions,0.1935164183,0.2319197655,0.5745638013,neutral
2019-10-03,"Loop sees good iPhone demand, low ASPs",0.9186108112,0.0287047792,0.0526844896,positive
2019-10-04,Apple orders 10% boost to iPhone 11 production - Nikkei,0.9282962084,0.0240183678,0.0476853512,positive
2019-10-04,"Apple should beat soft expectations, says bull",0.9469155073,0.0136558441,0.0394287445,positive
2019-10-04,Apple acquired 3D animation company,0.071111314,0.011436942,0.9174517393,neutral
2019-10-07,Apple gets PT boost at Nomura,0.9389887452,0.021980606,0.0390306897,positive
2019-10-07,Wedbush sizes up regulatory pressure on Apple,0.0920499936,0.768943727,0.139006272,negative
2019-10-07,Music execs wary of Apple pricing approach - FT,0.0429539904,0.2431092411,0.7139367461,neutral
2019-10-09,"Apple gains after price target boost, new product expectations",0.9430297613,0.0183780529,0.0385921746,positive
2019-10-09,Google in test production of 5G phone - Nikkei,0.2990629077,0.0194366947,0.6815004349,neutral
2019-10-10,Apple pulls Hong Kong police tracking app,0.0589303486,0.3312402368,0.6098293662,neutral
2019-10-11,Wedbush boosts Apple on 100M sub target for TV Plus,0.8252197504,0.0143370712,0.1604431868,positive
2019-10-11,"Apple hits new all-time high, up 60% from January low, as outlook brightens",0.9483965039,0.0241735615,0.0274299644,positive
2019-10-14,Noted Apple analyst names next growth driver,0.3173577487,0.0123929018,0.6702494025,neutral
2019-10-14,Credit Suisse more confident on iPhone demand,0.9089429379,0.0128510613,0.0782060474,positive
2019-10-14,Apple denies sending URLS to Tencent,0.024146853,0.2803420126,0.6955111027,neutral
2019-10-16,EU looking into Apple Pay antitrust concerns - report,0.0391124114,0.121814467,0.8390730619,neutral
2019-10-16,Netflix says competition's OK in a growing streaming pie,0.8797246218,0.0071417643,0.1131335944,positive
2019-10-17,"Majority of iPhones from past four years run iOS 13, Apple says",0.0296704695,0.0227630921,0.9475664496,neutral
2019-10-17,Barclays lifts Apple PT on iPhone 11,0.6287526488,0.0989321843,0.2723151147,positive
2019-10-18,Apple AirPods Pro coming soon?,0.0905593857,0.0186380986,0.8908025026,neutral
2019-10-21,Apple gets new Street-high target,0.7504772544,0.0338534415,0.2156692743,positive
2019-10-21,Apple making iPhone XR in India - WSJ,0.139386937,0.0095065571,0.8511065245,neutral
2019-10-22,KeyBanc outlines Apple risks ahead of earnings,0.0317790806,0.2287200838,0.7395008206,neutral
2019-10-22,Tech breakups still on table - antitrust chief,0.0427031144,0.3253737688,0.6319230795,neutral
2019-10-23,Morgan Stanley sets Street-high target for Apple,0.2333838046,0.0167067926,0.7499094009,neutral
2019-10-23,CNN readying digital news service that would pay publishers,0.1871746927,0.0109758349,0.8018494844,neutral
2019-10-24,XR led Q3 U.S. iPhone sales - report,0.9346468449,0.0284161195,0.0369370319,positive
2019-10-25,HBO Max targets 80M subs by 2025; ad-supported option coming,0.1507912725,0.0094899228,0.8397188187,neutral
2019-10-25,Apple working on UAL terminal upgrade,0.1086175889,0.0147559512,0.8766264915,neutral
2019-10-28,Apple overhauling smart home efforts - Bloomberg,0.1290114373,0.026132755,0.8448557854,neutral
2019-10-28,Apple target boosted on iPhone optimism,0.6340961456,0.0283690523,0.3375348151,positive
2019-10-28,Fitbit jumps on report of Google acquisition talks (updated),0.0645599291,0.0585391931,0.8769008517,neutral
2019-10-28,Apple releases AirPods Pro,0.0302308146,0.0207906887,0.9489784837,neutral
2019-10-29,EU antitrust officials focusing on Apple Pay,0.0213928092,0.6690504551,0.3095567226,negative
2019-10-29,Apple Q4 2019 Earnings Preview,0.0837321058,0.0620664395,0.8542013764,neutral
2019-10-29,"HBO Max prices at $14.99/month, same as HBO",0.0450510234,0.0221952368,0.9327537417,neutral
2019-10-30,Apple resumes human reviews of Siri audio,0.0232653115,0.0403615348,0.9363732338,neutral
2019-10-30,Apple plans iPhone growth in 2020 - reports,0.42938748,0.0098567074,0.5607558489,neutral
2019-10-30,What to watch in Apple's Q4 report,0.0250350237,0.0507889278,0.9241760373,neutral
2019-10-30,"Apple EPS beats by $0.19, beats on revenue",0.2149514258,0.0306838974,0.7543647289,neutral
2019-10-30,Apple declares $0.77 dividend,0.0326003693,0.0645328611,0.9028667212,neutral
2019-10-30,"Apple +1.7% as iPhone, Wearables drive beats",0.8809306026,0.0386690386,0.0804003403,positive
2019-10-30,"Apple call: Best-selling iPhone 11, China improvement",0.2765646577,0.012636032,0.7107992768,neutral
2019-10-31,"Apple targets lifted on iPhone, Services strength",0.5566311479,0.0253375601,0.4180312753,positive
2019-10-31,Apple could receive French antitrust fine,0.0353322215,0.2714594007,0.6932083368,neutral
2019-11-01,Ad-supported Peacock streaming may come free - CNBC,0.0639976785,0.0110701369,0.9249322414,neutral
2019-11-01,Apple Pay overtakes PayPal - Appleinsider,0.0754687563,0.0162803996,0.9082508087,neutral
2019-11-01,"Apple seeks tariff exclusions on Watch, AirPods",0.0328170806,0.313352108,0.6538308263,neutral
2019-11-04,Apple commits $2.5B to California housing issues,0.0847330764,0.0128921522,0.902374804,neutral
2019-11-06,BofA sees continuing outperformance for Apple,0.5506849885,0.4165097475,0.0328052975,positive
2019-11-06,Firm sees Sonos as Apple target; SONO +6%,0.1219405532,0.0090776002,0.8689818978,neutral
2019-11-06,Apple publishes new details on privacy approach,0.0228604469,0.0457046852,0.9314349294,neutral
2019-11-07,Disney Plus set up to define Iger legacy,0.0342172682,0.0155807473,0.9502019286,neutral
2019-11-07,EU still focusing on Apple antitrust probes,0.0288652908,0.3248389363,0.6462957859,neutral
2019-11-10,Goldman faces 'sexist' probe over Apple Card,0.0123440232,0.9461061954,0.0415497608,negative
2019-11-11,Apple's AR headset coming in 2022 - report,0.0678762645,0.0109094745,0.9212142229,neutral
2019-11-12,Streaming wars: Disney+ finally arrives,0.0747374147,0.0217604712,0.9035021067,neutral
2019-11-12,KeyBanc checks show iPhone 11 improvement,0.0854219869,0.0132753691,0.9013026953,neutral
2019-11-12,HBO's Plepler coming to Apple - WSJ,0.0971056744,0.0123538626,0.8905404806,neutral
2019-11-13,Apple gains bull on 5G iPhone potential,0.9066447616,0.0411886275,0.0521666817,positive
2019-11-13,Apple unveils 16-in MacBook Pro,0.1422557831,0.0167140085,0.8410301805,neutral
2019-11-13,Goldman introducing shared Apple Card,0.0965048596,0.0112091945,0.8922860026,neutral
2019-11-14,Apple gains rare bear on iPhone estimates,0.8898153901,0.0624680594,0.0477165133,positive
2019-11-14,Apple planning subscription bundle - Bloomberg,0.053394828,0.0144456057,0.932159543,neutral
2019-11-14,Apple launches Research with three health studies,0.1334003508,0.0110128783,0.8555867672,neutral
2019-11-14,Apple News+ struggling for subscribers - CNBC,0.0523291528,0.0259243064,0.921746552,neutral
2019-11-15,Piper raises Apple on iPhone upgrade rates,0.1272089928,0.0914621279,0.7813289165,neutral
2019-11-15,"Berkshire trims Well Fargo, buys Occidental Petroleum",0.0660909414,0.0214963537,0.9124126434,neutral
2019-11-15,"Trump, Apple's Cook visiting Texas facilities next week",0.0649683997,0.0161525495,0.9188790917,neutral
2019-11-18,TikTok owner to launch music streaming - FT,0.1068385169,0.0078107934,0.8853506446,neutral
2019-11-18,Apple announces Dec. 2 press event,0.0241971649,0.1164895147,0.8593133092,neutral
2019-11-19,Apple's iPhone 11 'massive' success - Wedbush,0.7529044151,0.0137661695,0.2333294153,positive
2019-11-19,Qualcomm forecasts 5G handset shipments,0.1328680813,0.0090934522,0.8580384851,neutral
2019-11-19,House releases answers from Big Tech queries,0.0270194672,0.0849039927,0.8880766034,neutral
2019-11-20,Apple breaks ground for Austin expansion,0.5620554686,0.0305993333,0.4073452353,positive
2019-11-20,Apple Music expands into business offering - WSJ,0.4540748,0.0150132459,0.5309119821,neutral
2019-11-20,"Trump says China not 'stepping up' in talks, could exempt Apple from tariffs",0.0406266786,0.1715508699,0.7878224254,neutral
2019-11-21,Trump wants Apple's help building 5G infrastructure,0.2677949965,0.0079898844,0.7242150903,neutral
2019-11-21,"Apple, Intel suel SoftBank unit for patent hoarding",0.0363602787,0.5729477406,0.3906920254,negative
2019-11-21,Microsoft delays launch for AirPods competitor,0.0152121522,0.8038012981,0.180986464,negative
2019-11-22,Apple seeing strong AirPods Pro demand - Bloomberg,0.792129159,0.0156547111,0.1922160685,positive
2019-11-22,VirnetX -22% as court tosses Apple award,0.0388587527,0.8466679454,0.1144733205,negative
2019-11-22,Apple delays theatrical debut of 'The Banker',0.0275724083,0.7362195849,0.2362080365,negative
2019-11-25,Apple forecasts 100M+ 5G iPhone sales - report,0.1182263494,0.0171147548,0.8646589518,neutral
2019-11-25,India confirms iPhone exports,0.1460083127,0.0263600592,0.8276316524,neutral
2019-11-27,Apple doubling AirPods Pro production - report,0.1241041198,0.0318823345,0.8440135121,neutral
2019-11-27,Larger iPhone coming in 2020?,0.1028291211,0.0181941651,0.8789767027,neutral
2019-11-27,AirPods could face holiday shortage - Wedbush,0.0153755071,0.9139743447,0.0706501454,negative
2019-12-02,Apple AirPods had strong Black Friday sales - Wedbush,0.9490445852,0.0189343076,0.0320211239,positive
2019-12-02,JPMorgan raises iPhone sales estimates,0.4656668901,0.3140711188,0.2202620357,positive
2019-12-02,Apple still facing MacBook class action suit,0.0160002951,0.8576225042,0.1263772249,negative
2019-12-02,U.S. weighing $2.4B of tariffs in response to France's digital services tax,0.8608259559,0.0177146476,0.1214593798,positive
2019-12-04,U.K. set to introduce digital services tax,0.1548771411,0.0108551662,0.8342677355,neutral
2019-12-04,Rare Apple bear sees declining iPhone retention,0.0116583174,0.9595730901,0.0287686307,negative
2019-12-04,Apple's 5G iPhone 'top priority' - Qualcomm,0.3212196827,0.0097863246,0.6689940095,neutral
2019-12-05,Citi lifts AAPL estimates on holiday demand,0.4453544319,0.3098771572,0.244768396,positive
2019-12-05,Noted analyst expects five 2020 iPhone models,0.1767386347,0.0109741734,0.8122872114,neutral
2019-12-09,Apple on watch as tariff deadline approaches,0.031597048,0.088780649,0.8796223402,neutral
2019-12-09,China Renaissance bullish on Apple,0.7003026605,0.1264795065,0.173217833,positive
2019-12-09,Mac Pro goes on sale tomorrow,0.0520845652,0.0156034976,0.9323119521,neutral
2019-12-10,Safari privacy features disrupt ad market,0.0126139987,0.8708674312,0.1165185049,negative
2019-12-10,"Apple TV+ needs 'mega-hit' show, says bull",0.8330333829,0.0099313473,0.1570352614,positive
2019-12-10,Apple offers iPhone financing for Card holders,0.180210501,0.0083218347,0.8114677072,neutral
2019-12-10,Apple's iPhone 11 seeing strong holiday demand,0.943066299,0.0279068649,0.0290267989,positive
2019-12-10,"Max out Apple's Mac Pro for $52,599",0.2316314727,0.0198897533,0.7484787703,neutral
2019-12-10,U.S. tech probes to complete next year - AG,0.0784296542,0.0253287517,0.8962416053,neutral
2019-12-11,"Apple raised on holiday sales, 5G expectations",0.3583636284,0.0373806059,0.6042557359,neutral
2019-12-11,5G iPhone won't have major price increase - analyst,0.5269142985,0.0147025678,0.4583831131,positive
2019-12-12,November iPhone sales dropped in China - Credit Suisse,0.0067737908,0.9732349515,0.0199912488,negative
2019-12-12,Apple buys Spectral Edge for photo tech,0.1201732904,0.0112256836,0.8686010242,neutral
2019-12-13,"Apple, semis gain on trade text deal",0.420435816,0.3177877963,0.2617763877,positive
2019-12-13,5G iPhone will disappoint in 2020 - Munster,0.0980421305,0.7286095023,0.1733483672,negative
2019-12-13,"Billboard adding Apple, YouTube plays to Hot 100",0.1013047546,0.021556275,0.8771389723,neutral
2019-12-13,Apple Podcasts come to Amazon Echo,0.0323372111,0.0183470305,0.9493157864,neutral
2019-12-16,Apple tops holiday wish lists - Evercore,0.1636846811,0.0186559912,0.8176593184,neutral
2019-12-16,"Apple gains as Cleveland sees iPhone, wearables strength",0.7563992143,0.037795946,0.2058048248,positive
2019-12-16,Apple Arcade adds $50 yearly subscription,0.1316747963,0.0155972047,0.8527280092,neutral
2019-12-17,China iPhone sales dropped in November - Rosenblatt,0.0072068726,0.9659984708,0.0267945882,negative
2019-12-17,Stock buybacks jumped 6.3% in Q3,0.9463762641,0.0217112768,0.0319124609,positive
2019-12-18,"Amazon, Google partner on smart home standard",0.1134318635,0.0094923088,0.8770757914,neutral
2019-12-19,"Apple eyes James Bond, Pac-12 content",0.0374859236,0.0220033936,0.9405107498,neutral
2019-12-19,"Apple, Samsung phones pass FCC RF radiation test",0.1890334934,0.0182572715,0.792709291,neutral
2019-12-20,Bernstein sees big 2020 for Apple's AirPods,0.7779539824,0.0232345872,0.1988114119,positive
2019-12-20,Piper raises Apple on early 5G strength,0.2606522143,0.0436961539,0.6956516504,neutral
2019-12-21,Apple works on satellite-to-device tech,0.05003554,0.0126807103,0.9372837543,neutral
2019-12-23,Wedbush raises Apple on 5G tailwind,0.2011350393,0.0291118454,0.7697531581,neutral
2019-12-27,"JDI could sell plant to Apple, Sharp - Nikkei",0.0783218816,0.0217421651,0.8999359608,neutral
2019-12-30,Apple 'clear winner' ahead of 5G - Wedbush,0.9116160274,0.0131817479,0.0752022639,positive
2019-12-30,Wedbush sees strengthening FAANG verticals in 2020,0.9498691559,0.0117502362,0.0383805782,positive
2019-12-30,Citi sees Apple wearables strength in 2020,0.9503958225,0.0154254446,0.0341786891,positive
2019-12-31,Hardware stocks underperformed in 2019,0.4360576868,0.5349892378,0.0289530754,negative
2019-12-31,"Apple, Microsoft top Dow 2019 standings; Walgreens wobbles to the bottom",0.0742310882,0.7736506462,0.152118355,negative
2020-01-01,2019 leaders and laggards,0.0328427702,0.1278323084,0.8393249512,neutral
2020-01-02,Apple makes new deal with Imagination Tech,0.3279255927,0.0215941053,0.6504802704,neutral
2020-01-02,Tech gains after China eases monetary policy,0.5748715401,0.3082126379,0.1169158518,positive
2020-01-02,HBO's Plepler signs five-year Apple deal,0.3464741409,0.0187872685,0.6347386241,neutral
2020-01-03,New all-time high as Apple tops $300,0.7774140835,0.0373291709,0.1852567494,positive
2020-01-03,"Apple targets raised on iPhone, wearables strength",0.4060203731,0.0129909785,0.5809886456,neutral
2020-01-03,Apple suing security vendor for trafficking goods,0.0263194889,0.9024192691,0.0712612644,negative
2020-01-03,Tim Cook took home $125M in 2019 but that's less than the prior year,0.1594569832,0.5445773602,0.2959656715,negative
2020-01-06,Apple delaying some 5G iPhone launches - Susquehanna,0.0336549021,0.2928990424,0.6734460592,neutral
2020-01-06,Apple bull continues to see upsides across products,0.3908521235,0.5090761185,0.1000717431,negative
2020-01-08,Services is king as Apple News hits 100M MAUs,0.5826617479,0.0343233347,0.3830149174,positive
2020-01-08,Wedbush expects Apple earnings to sizzle,0.9442770481,0.0254109446,0.030312039,positive
2020-01-08,Apple +1.4% after record year-end App Store sales,0.7750757337,0.1712845564,0.0536397435,positive
2020-01-09,Apple iPhone sales in China score big jump,0.9123312235,0.0428496636,0.0448190793,positive
2020-01-09,Jefferies matches Street-high target for Apple,0.7408699393,0.0121876393,0.2469424605,positive
2020-01-12,Apple aims to become 'closed-loop' manufacturer,0.0419568196,0.0242313407,0.9338117838,neutral
2020-01-13,Apple gets new Street-high target on 5G,0.7859396338,0.0221668426,0.1918936074,positive
2020-01-13,Apple not cooperating with FBI - AG Barr,0.022968309,0.4331569076,0.5438747406,neutral
2020-01-14,Big Tech dominates the S&P 500,0.1252466142,0.0111760749,0.8635773063,neutral
2020-01-14,Apple gets another PT boost on 5G,0.9376391172,0.0241974927,0.0381634049,positive
2020-01-14,Atlantic Equities turns bearish on smartphone giant,0.0586895496,0.8257753253,0.1155350581,negative
2020-01-15,"Apple bull lifts target on 5G, low-cost iPhone",0.8763331771,0.0158477817,0.107819058,positive
2020-01-15,Apple acquires edge AI startup for about $200M,0.1017649397,0.0098702712,0.8883647323,neutral
2020-01-15,Apple scoops up Beastie Boys documentary,0.0492307805,0.0358143263,0.9149548411,neutral
2020-01-15,Apple sold nearly 60M AirPods last year - report,0.1512524784,0.010698921,0.8380486369,neutral
2020-01-16,New iPhone will have ToF sensors - Barclays,0.0417682678,0.0175116658,0.9407200813,neutral
2020-01-16,Comcast set to unveil details on Peacock streaming,0.0338660963,0.0187949929,0.9473388791,neutral
2020-01-16,Apple's 'The Banker' coming to theaters,0.0850520581,0.0301156826,0.884832263,neutral
2020-01-17,Apple target raised on improving iPhone cycle,0.8318616748,0.0145411333,0.1535971463,positive
2020-01-17,Nomura questions Apple's 5G supercycle,0.0547204241,0.0667727068,0.8785068393,neutral
2020-01-17,Apple signs deal with Julia Louis-Dreyfus,0.2999396026,0.0220829174,0.6779775023,neutral
2020-01-20,Digital tax in the spotlight this week,0.2860234082,0.0485705435,0.6654060483,neutral
2020-01-21,"France, U.S. declare digital tax truce",0.0425929613,0.0197749715,0.9376320839,neutral
2020-01-21,Apple dropped encrypted backups on FBI complaints,0.0108577851,0.9339777231,0.0551644452,negative
2020-01-21,Apple TV+ considers original podcasts - Bloomberg,0.0421697311,0.0171835516,0.9406466484,neutral
2020-01-22,Apple plans new low-cost iPhone model - Bloomberg,0.1323641837,0.0092661483,0.8583696485,neutral
2020-01-22,Google researchers disclose Apple Safari's flaws,0.0223853718,0.0509936921,0.9266209602,neutral
2020-01-23,Apple bull boosts target on Q1 upside,0.7144315243,0.0203734171,0.2651950419,positive
2020-01-23,Apple's iPhone SE successor launching in March?,0.0738290623,0.0145847164,0.911586225,neutral
